people_id,name,birth_date
p_49628,Petra Schmidt-Schaller,1980-08-28
p_207042,Anton Rubtsov,1987-01-01
p_10236,Jörg Schüttauf,1961-12-26
p_101564,Anne Schäfer,1979-04-23
p_253307,Bianca Nawrath,1997-01-01
p_38359,Dennis Waterman,1948-02-24
p_386,Peter Vaughan,1923-04-04
p_45588,Clare Higgins,1955-11-10
p_34717,Gerard Crossan,\N
p_112723,Andrew Connolly,\N
p_221563,Colum Convey,\N
p_73284,Tony Doyle,\N
p_43138,Ian McElhinney,\N
p_221564,Sean O'Neil,\N
p_130823,Robert Swann,\N
p_221565,Barnaby Meredith,\N
p_221566,Cindy O'Callaghan,\N
p_221567,Colum Gallivan,\N
p_221568,Hellena Taylor,1969-01-24
p_41755,Brian Donlevy,1901-02-09
p_10173,George Baker,1931-04-01
p_177152,Carole Gray,\N
p_21944,Burt Kwouk,1930-07-18
p_272967,Yvette Rees,\N
p_35000,Marlène Jobert,1943-11-04
p_24381,Jean Yanne,1933-07-18
p_37113,Christine Fabréga,\N
p_28612,Jacques Galland,\N
p_259248,Muse Dalbray,\N
p_45999,Takao Osawa,\N
p_27776,Nanako Matsushima,1973-10-13
p_31078,Tatsuya Fujiwara,1982-05-15
p_120390,Masatô Ibu,\N
p_187846,Kento Nagayama,\N
p_89860,Kimiko Yo,\N
p_70626,Tsutomu Yamazaki,1936-12-02
p_31545,John Richardson,1934-01-19
p_5685,Barbara Steele,1937-12-29
p_92665,Ivo Garrani,1924-02-06
p_119215,Arturo Dominici,1916-01-02
p_125114,Enrico Olivieri,\N
p_500,Tom Cruise,1962-07-03
p_9030,Thandiwe Newton,1972-11-06
p_10182,Ving Rhames,1959-05-12
p_12206,Richard Roxburgh,1962-01-23
p_15337,John Polson,1965-09-06
p_2039,Brendan Gleeson,1955-03-29
p_1118,Rade Šerbedžija,1946-07-27
p_15338,William Mapother,1965-04-17
p_10862,Dominic Purcell,1970-02-17
p_15339,Mathew Wilkinson,\N
p_15340,Nicholas Bell,1958-08-15
p_15341,Cristina Brogers,\N
p_15342,Kee Chan,\N
p_15343,Kim Fleming,\N
p_158594,Alan Lovell,\N
p_95322,Christian Manon,\N
p_229735,Marc Zinga,1984-10-21
p_80852,Thierry Hancisse,1962-11-20
p_239243,Jean-François Cayrey,\N
p_245172,Yassine Douighi,\N
p_235272,Melanie Lenz,\N
p_165884,Joseph Lorenz,\N
p_235273,Verena Lehbauer,\N
p_40522,Michael Thomas,1962-01-01
p_1336,Jet Li,1963-04-26
p_1620,Michelle Yeoh,1962-08-06
p_173302,Chin Siu Ho,1963-01-26
p_26787,Fennie Yuen,\N
p_65975,Cheung-Yan Yuen,\N
p_137828,Ying Bai,\N
p_695,Roy Chiao,1927-03-16
p_184747,Hsue Han,\N
p_72432,Ying-Chieh Han,\N
p_132938,Feng Hsu,1950-08-17
p_184748,Chun Shih,\N
p_137841,Billy Chan,\N
p_184749,Ping-Yu Chang,\N
p_62423,Ching-Ying Lam,\N
p_98404,Tien Miao,\N
p_154586,Peng Tien,\N
p_184750,Chien Tsao,\N
p_28781,Christian Clavier,1952-05-06
p_35968,Pierre-François Martin-Laval,1968-06-25
p_243989,Kev Adams,1991-07-01
p_240487,Arnaud Ducret,1978-12-06
p_240206,Stefi Celma,1986-10-09
p_46275,Raymond Bouchard,1945-03-07
p_252288,Fred Tousch,\N
p_235870,Alice David,1987-03-22
p_62417,Richard Ng,1939-12-17
p_74865,Tung-Shing Yee,1957-12-28
p_66002,Lowell Lo,1950-07-19
p_104274,Chindy Lau,\N
p_104275,Matsui Tetsuya,\N
p_20373,Arielle Kebbel,1985-02-19
p_56825,Sarah Carter,1980-10-30
p_35863,Andrew Lee Potts,1979-10-29
p_8435,Stephen Dillane,1956-11-30
p_235107,Nurlybek Saktaganov,\N
p_235108,Madiar Aripbai,\N
p_235109,Madiar Nazarov,\N
p_235110,Omar Adilov,\N
p_235637,Anzara Barlykova,\N
p_880,Ben Affleck,1972-08-15
p_33,Gary Sinise,1955-03-17
p_6885,Charlize Theron,1975-08-07
p_22062,Dennis Farine,\N
p_11160,Danny Trejo,1944-05-16
p_6542,Isaac Hayes,1942-08-20
p_22063,James Frain,1968-03-14
p_32751,Mark Acheson,\N
p_56015,Tom Heaton,\N
p_101247,Michael Sunczyk,\N
p_134343,Dean Wray,\N
p_132426,Ron Sauvé,\N
p_42545,Ron Jeremy,1953-03-12
p_62912,Hrothgar Mathews,\N
p_15864,Clarence Williams III,1939-08-29
p_1117,Dennis Farina,1944-02-29
p_37430,Gordon Tootoosis,1941-10-25
p_114410,Franklin Dennis Jones,\N
p_7869,Jimmy Herman,\N
p_211125,John Destry Adams,\N
p_18976,Ashton Kutcher,1978-02-07
p_89973,Enuka Okuma,1976-09-20
p_175047,Ron Perkins,\N
p_139039,Lonny Chapman,\N
p_33046,Anna Hagan,\N
p_89044,Ken Camroux,\N
p_109286,Michael Puttonen,\N
p_147322,Paula Shaw,1941-07-17
p_30551,Jeffrey Hunter,1926-11-25
p_36211,Pascale Petit,1938-02-27
p_114131,Reza Fazeli,\N
p_209392,Giovanni Pallavicino,\N
p_45035,Piero Lulli,1923-02-01
p_6787,Adolfo Lastretti,1937-11-18
p_209393,Mario Dardanelli,\N
p_44976,Daniela Giordano,1948-11-07
p_32679,Nello Pazzafini,1934-05-15
p_119162,Serafino Profumo,\N
p_147601,Anthony Blod,\N
p_209394,Umberto Di Grazia,\N
p_92738,Ingrid Bolsø Berdal,1980-03-02
p_92740,Rolf Kristian Larsen,1983-05-18
p_92741,Tomas Alf Larsen,1981-03-14
p_92742,Endre Martin Midtstigen,\N
p_71612,Viktoria Winge,\N
p_92743,Tonie Lunde,\N
p_92744,Erik Skjeggedal,\N
p_92745,Hallvard Holmen,\N
p_92746,Rune Melby,\N
p_25155,Jean-Louis Barrault,1910-09-08
p_84208,Michèle Alfa,1915-08-20
p_117830,Henri Vidal,1919-11-26
p_118301,Gaby André,\N
p_110572,Yves Furet,\N
p_118302,Claire Jordan,\N
p_118303,Lydie Vallois,\N
p_131293,Manuel Gary,\N
p_12266,Simone Signoret,1921-03-25
p_118305,Alice Tissot,\N
p_43663,Kirin Kiki,1943-01-15
p_196853,Yôko Maki,1982-10-15
p_237238,Taiyô Yoshizawa,\N
p_224465,Ryu Seung-Ryong,1970-11-29
p_224466,Kal So-Won,\N
p_85015,Oh Dal-su,1968-06-15
p_238173,César Domboy,\N
p_245758,Lauren Lyle,1993-07-12
p_245526,James Allenby-Kirk,\N
p_245528,Gary Young,\N
p_87319,Nick Fletcher,\N
p_245759,Nic Rasenti,\N
p_16927,Gérard Depardieu,1948-12-27
p_20234,Fanny Ardant,1949-03-22
p_27880,Henri Garcin,1929-04-11
p_72925,Michèle Baumgartner,\N
p_28190,Roger Van Hool,1940-09-27
p_35136,Véronique Silver,1931-09-02
p_98668,Clara Pontoppidan,1883-04-23
p_211581,Svend Methling,\N
p_211582,Peter Jerndorff,\N
p_2963,Nicolas Cage,1964-01-07
p_1771,Giovanni Ribisi,1974-12-17
p_11701,Angelina Jolie,1975-06-04
p_58497,T.J. Cross,\N
p_3087,Robert Duvall,1931-01-05
p_2040,Christopher Eccleston,1964-02-16
p_20581,Jack Betts,1937-11-12
p_140859,Franco Borelli,\N
p_30898,Gordon Mitchell,1923-07-29
p_33801,Ettore Manni,1927-05-06
p_27412,Benito Pacifico,\N
p_30902,Simonetta Vitelli,\N
p_208958,Pietro Fumelli,\N
p_208959,Maria Rosa Valenza,\N
p_208960,Amerigo Castrighella,\N
p_43241,Attilio Dottesio,\N
p_31775,Joe D'Amato,1936-12-15
p_72475,Luciano Conti,\N
p_164537,Manlio Salvatori,\N
p_208961,Giglio Gigli,\N
p_164539,Eugenio Galadini,\N
p_208962,Mario Capuccio,\N
p_15140,Terence Hill,1939-03-29
p_18841,Bud Spencer,1929-10-31
p_56038,April Clough,\N
p_56039,Harold Bergman,\N
p_240923,C.V. Wood Jr.,\N
p_10297,Matthew McConaughey,1969-11-04
p_14343,Rene Russo,1954-02-17
p_23346,Armand Assante,1949-10-04
p_12799,Jeremy Piven,1965-07-26
p_5915,Jaime King,1979-04-23
p_4728,Kevin Chapman,1962-07-29
p_16183,Gedde Watanabe,1955-06-26
p_43903,Carly Pope,1980-08-28
p_60287,Charles Carroll,1952-05-12
p_60288,Craig Veroni,1969-02-15
p_60290,Chrislyn Austin,\N
p_27124,Gerard Plunkett,\N
p_58374,James Kirk,1986-05-02
p_60286,Ralph Garman,\N
p_27121,Stephen Dimopoulos,\N
p_60291,Denise Galik,\N
p_60294,Steve Makaj,\N
p_60292,Gary Hudson,1956-03-26
p_60293,Jeremy Guilbaut,1980-06-02
p_44646,Alessio Boni,1966-07-04
p_11291,Clémence Poésy,1982-11-30
p_4796,Alexander Beyer,1973-06-24
p_2263,Malcolm McDowell,1943-06-13
p_44647,Andrea Giordana,\N
p_44648,Ana Caterina Morariu,\N
p_44649,Violante Placido,1976-05-01
p_44650,Toni Bertorelli,1949-09-09
p_24371,Igor Kostolewski,1948-09-10
p_6263,Hannelore Elsner,1942-07-26
p_27419,Benjamin Sadler,1971-02-12
p_44651,Ken Duken,1979-04-17
p_44653,Pilar Abella,\N
p_44654,Scali Delpeyrat,1966-09-14
p_4154,Brenda Blethyn,1946-02-20
p_239980,Sophia Lillis,2002-02-13
p_257264,Sam Leakey,\N
p_257265,Charles Babalola,\N
p_2506,Alice Krige,1954-06-28
p_20279,Fiona O'Shaughnessy,1979-01-01
p_224002,Jessica De Gouw,1988-02-15
p_133148,Donncha Crowley,\N
p_196110,Jonathan Gunning,\N
p_265058,Jonathan Delaney Tynan,\N
p_87820,Kevin Jonas,\N
p_79101,Joe Jonas,1989-08-15
p_87821,Nick Jonas,1992-09-16
p_244753,Hubert Damen,\N
p_239165,Lucas Van den Eynde,\N
p_121294,Katelijne Verbeke,\N
p_233828,Wim Opbrouck,\N
p_247411,Mathijs Scheepers,\N
p_236580,Hassan Darabi,\N
p_236581,Masud Zandbegleh,\N
p_251854,Marina Ilyichyova,\N
p_163590,Lev Durov,1931-12-23
p_251855,Aleksey Chernov,\N
p_246843,Aleksandr Abdulov,\N
p_55513,Alla Demidova,\N
p_1405,Zbigniew Zapasiewicz,1934-09-13
p_212388,Ewa Dałkowska,1947-04-10
p_2829,Andrzej Seweryn,1946-04-25
p_2807,Krystyna Janda,1952-12-18
p_123358,Roman Wilhelmi,\N
p_246861,Emilia Krakowska,\N
p_70902,David Jason,1940-02-02
p_1328,Sean Astin,1971-02-25
p_13472,Tim Curry,1946-04-19
p_16940,Jeremy Irons,1948-09-19
p_1248,Brian Cox,1946-06-01
p_2467,James Cosmo,1948-05-24
p_113,Christopher Lee,1922-05-27
p_67026,Janet Suzman,1939-02-09
p_11180,David Bradley,1942-04-17
p_76000,Nigel Planer,\N
p_994,Stephen Marcus,1962-06-18
p_76001,Laura Haddock,1985-08-21
p_68224,Liz May Brice,\N
p_204234,Karen David,\N
p_76003,Geoffrey Hutchings,\N
p_56475,Marnix Van Den Broeke,\N
p_76004,Nicholas Tennant,\N
p_30325,Michael Mears,\N
p_20243,Roger Ashton-Griffiths,1957-01-19
p_51119,Will Keen,\N
p_28482,Peter Copley,\N
p_67213,Ian Puleston-Davies,\N
p_76005,James Greene,1931-05-19
p_11285,Ian Burfield,\N
p_76006,Arthur White,\N
p_58894,Miles Richardson,1963-07-15
p_76007,Richard da Costa,\N
p_76008,Andy Robb,\N
p_76009,Adam Ewan,\N
p_76010,Philip Philmar,\N
p_70907,Terry Pratchett,1948-04-28
p_76011,Thomas Morrison,\N
p_76012,Brian Hammond,\N
p_76013,Paul Meston,\N
p_76014,Christopher Willoughby,\N
p_76015,Pia Mechler,\N
p_76016,Ray Newe,\N
p_76017,Noma Dumezweni,\N
p_76018,Joe Sims,\N
p_76019,Bridget Turner,\N
p_76020,Rusty Goffe,1948-10-30
p_76021,Richard Woolfe,\N
p_76022,Eloise Joseph,\N
p_30003,Ginger Rogers,1911-07-16
p_33022,Dennis Morgan,1908-12-20
p_126307,James Craig,1912-02-04
p_16761,Eduardo Ciannelli,1889-08-30
p_110281,Ernest Cossart,\N
p_3366,Gladys Cooper,1888-12-18
p_30281,Odette Myrtil,\N
p_187516,Mary Treen,\N
p_187517,Katharine Stevens,\N
p_33033,Walter Kingsford,\N
p_165989,Cecil Cunningham,\N
p_50836,Nella Walker,1886-03-06
p_3370,Edward Fielding,\N
p_56528,Kay Linaker,\N
p_187518,Richard Nichols,\N
p_3367,Florence Bates,1888-04-15
p_52398,Mikael Persbrandt,1963-09-25
p_241787,Saba Mubarak,\N
p_6285,Frida Hallgren,1974-12-16
p_240593,Reuben Sallmander,\N
p_241788,Nadja Christiansson,\N
p_106097,Lennart Hjulström,\N
p_241534,Peter Eggers,\N
p_50284,Marte Harell,\N
p_88044,Adolf Wohlbrück,1896-11-19
p_254233,Lilly Stepanek,\N
p_51138,Fritz Imhoff,1891-01-06
p_223014,Hediyeh Tehrani,1972-06-25
p_234983,Amir Jadidi,1984-06-21
p_222997,Pegah Ahangarani,1984-07-24
p_224957,Mehrdad Sedighian,1988-02-07
p_244126,Norah Lehembre,\N
p_64014,Carlos Leal,1969-07-09
p_30289,Linda Darnell,1923-10-16
p_96999,Tab Hunter,1931-07-11
p_83720,Donald Gray,\N
p_3673,John Laurie,1897-03-25
p_145607,Sheila Chong,\N
p_145609,Russell Waters,\N
p_19728,Mark Harmon,1951-09-02
p_11680,Pauley Perrette,1969-03-27
p_85600,Brian Dietzen,1977-11-14
p_79950,Emily Wickersham,1984-04-26
p_239389,Tyler Ritter,\N
p_97139,Cassidy Freeman,1982-04-22
p_60120,Tina Benko,\N
p_91887,Bryan Batt,1963-03-01
p_210676,Samrat Chakrabarti,\N
p_226908,Alex Quijano,\N
p_91230,Ilia Volok,1965-11-22
p_231802,Shalita Grant,1988-08-28
p_11108,Simon Pegg,1970-02-14
p_5587,Hank Azaria,1964-04-25
p_7028,Dylan Moran,1971-11-03
p_53362,Harish Patel,1950-01-01
p_53364,India de Beaufort,1987-06-27
p_53365,Matthew Fenton,\N
p_53366,Simon Day,\N
p_53367,Ruth Sheen,1950-01-01
p_53388,Nevan Finegan,\N
p_53389,Tyrone Huggins,\N
p_17273,Masi Oka,1974-12-27
p_190198,Jimmy Buffett,\N
p_17343,Robert Knepper,1959-07-08
p_225370,Christopher Sean,\N
p_120933,Mirrah Foulkes,\N
p_86840,Raphael Sbarge,1964-02-12
p_233641,Hector Luis Bustamante,1972-03-12
